holding_id,InputRoster_masika__id,s11q01b,s11q01b_unit
24-99-10-46,Calcium ammonium nitrate (CAN),13,Kilogram
24-99-88-24,Urea,750,Kilogram
24-99-88-24,Diammonium phosphate (DAP),1000,Kilogram
24-99-88-24,Calcium ammonium nitrate (CAN),1000,Kilogram
24-99-88-24,Herbicides (liquid),20,Liter
25-00-21-29,Urea,50,Kilogram
25-02-24-42,Insecticides,10,Liter
25-02-26-18,Insecticides,1,Liter
25-04-98-89,Ammonium sulphate (SA),100,Kilogram
25-05-10-88,Urea,50,Kilogram
25-05-10-88,Diammonium phosphate (DAP),50,Kilogram
25-05-10-88,Calcium ammonium nitrate (CAN),50,Kilogram
25-07-31-37,Urea,6,Kilogram
25-07-31-37,Diammonium phosphate (DAP),3,Kilogram
25-07-31-37,Insecticides,50,Milliliter
25-07-72-51,Urea,25,Kilogram
25-07-72-51,Insecticides,1,Liter
25-11-75-03,Urea,25,Kilogram
25-11-75-03,Insecticides,0,Liter
25-11-75-03,Fungicides,4,Kilogram
25-11-75-70,"Nitrogen, phosphorus, potassium (NPK)",100,Kilogram
25-12-36-64,Diammonium phosphate (DAP),10,Kilogram
25-12-36-64,Calcium ammonium nitrate (CAN),10,Kilogram
25-12-36-64,"Nitrogen, phosphorus, potassium (NPK)",10,Kilogram
25-12-36-64,Insecticides,100,Milliliter
25-12-36-64,KENOPLUS,10,Kilogram
25-13-40-32,Insecticides,0,Liter
25-13-40-32,Herbicides (liquid),2,Liter
25-13-40-32,Fungicides,50,Kilogram
25-13-42-41,Insecticides,3,Liter
25-14-15-24,Insecticides,6,Liter
25-14-15-24,Herbicides (liquid),96,Liter
25-15-41-95,Insecticides,150,Milliliter
25-15-41-95,Triple Super Phosphate (TSP),15,Kilogram
25-17-99-00,Calcium ammonium nitrate (CAN),50,Kilogram
25-19-95-26,Urea,500,Kilogram
25-19-95-26,Diammonium phosphate (DAP),500,Kilogram
25-19-95-26,Calcium ammonium nitrate (CAN),500,Kilogram
25-19-95-26,Insecticides,3,Liter
25-20-07-78,Diammonium phosphate (DAP),1000,Gram
25-20-07-78,Insecticides,2,Liter
25-20-07-78,Herbicides (liquid),3,Liter
25-21-10-52,Urea,350,Kilogram
25-21-10-52,Diammonium phosphate (DAP),300,Kilogram
25-21-10-52,Insecticides,1,Liter
25-21-10-52,Herbicides (liquid),6,Liter
25-23-24-58,Insecticides,1,Liter
25-23-88-30,"Nitrogen, phosphorus, potassium (NPK)",75,Kilogram
25-23-95-95,Urea,4,Kilogram
25-23-95-95,Calcium ammonium nitrate (CAN),2,Kilogram
25-23-95-95,Ammonium sulphate (SA),2,Kilogram
25-23-95-95,Insecticides,250,Milliliter
25-25-74-94,Urea,25,Kilogram
25-25-74-94,Insecticides,40,Milliliter
25-26-27-09,Insecticides,2,Liter
25-26-97-76,Urea,50,Kilogram
25-26-97-76,Diammonium phosphate (DAP),50,Kilogram
25-28-64-29,Urea,50,Kilogram
25-30-77-66,Insecticides,100,Milliliter
25-35-45-99,Diammonium phosphate (DAP),100,Kilogram
25-35-45-99,Insecticides,0,Liter
25-35-47-51,Urea,20,Kilogram
25-35-47-51,Insecticides,50,Milliliter
25-35-70-97,Insecticides,2,Liter
25-36-06-98,Urea,50,Kilogram
25-36-06-98,Diammonium phosphate (DAP),50,Kilogram
25-36-06-98,Calcium ammonium nitrate (CAN),50,Kilogram
25-36-28-46,"Nitrogen, phosphorus, potassium (NPK)",1,Kilogram
25-36-28-46,Herbicides (liquid),3,Liter
25-36-57-13,Calcium ammonium nitrate (CAN),100,Kilogram
25-44-78-70,Diammonium phosphate (DAP),15,Kilogram
25-44-78-70,Insecticides,50,Gram
25-49-47-62,Herbicides (liquid),6,Liter
25-55-21-55,Insecticides,1,Liter
25-55-21-55,Herbicides (liquid),3,Liter
25-55-32-75,Herbicides (liquid),4,Liter
25-57-28-34,Insecticides,2,Liter
25-58-57-16,Urea,50,Kilogram
25-58-57-16,Insecticides,1,Liter
25-61-47-25,Fungicides,100,Kilogram
25-63-48-79,Insecticides,1,Liter
25-68-14-06,Herbicides (liquid),4,Liter
25-69-41-86,Urea,100,Kilogram
25-69-41-86,Diammonium phosphate (DAP),100,Kilogram
25-69-41-86,Insecticides,400,Milliliter
25-70-05-84,Herbicides (liquid),2,Liter
25-76-29-29,Urea,150,Kilogram
25-76-29-29,Calcium ammonium nitrate (CAN),150,Kilogram
25-76-29-29,"Nitrogen, phosphorus, potassium (NPK)",400,Kilogram
25-76-29-29,Insecticides,1,Liter
25-78-14-61,Urea,50,Kilogram
25-81-43-39,Urea,25,Kilogram
25-81-43-39,Calcium ammonium nitrate (CAN),25,Kilogram
25-82-81-44,Urea,200,Kilogram
25-82-81-44,Calcium ammonium nitrate (CAN),300,Kilogram
25-82-81-44,Insecticides,2,Liter
25-83-10-88,Herbicides (liquid),2,Milliliter
25-88-42-64,Insecticides,16,Liter
25-89-88-85,Insecticides,100,Milliliter
25-92-69-02,Urea,25,Kilogram
25-92-69-02,Diammonium phosphate (DAP),50,Kilogram
25-92-69-02,Calcium ammonium nitrate (CAN),75,Kilogram
25-92-69-02,Insecticides,1,Kilogram
25-92-69-02,Fungicides,2,Kilogram
25-93-68-42,Insecticides,1,Liter
25-94-96-17,Insecticides,250,Milliliter
25-95-26-18,Diammonium phosphate (DAP),50,Kilogram
25-95-26-18,Insecticides,250,Milliliter
25-97-79-47,Urea,60,Kilogram
25-97-79-47,Insecticides,4,Liter
26-00-64-54,Insecticides,3000,Milliliter
26-13-34-89,Insecticides,25,Kilogram
26-15-31-15,Urea,50,Kilogram
26-15-31-15,Diammonium phosphate (DAP),50,Kilogram
26-15-31-15,Calcium ammonium nitrate (CAN),25,Kilogram
26-15-31-15,Insecticides,1,Liter
26-16-60-39,Diammonium phosphate (DAP),50,Kilogram
26-18-56-24,Urea,5,Kilogram
26-20-25-18,Urea,150,Kilogram
26-20-25-18,Diammonium phosphate (DAP),125,Kilogram
26-20-25-18,Calcium ammonium nitrate (CAN),600,Kilogram
26-20-25-18,Ammonium sulphate (SA),150,Kilogram
26-20-25-18,Insecticides,3,Liter
26-20-25-18,Herbicides (liquid),4,Liter
26-23-12-52,Urea,50,Kilogram
26-23-12-52,Diammonium phosphate (DAP),50,Kilogram
26-23-12-52,Calcium ammonium nitrate (CAN),50,Kilogram
26-23-12-52,Ammonium sulphate (SA),50,Kilogram
26-23-12-52,Insecticides,2,Liter
26-23-12-52,Herbicides (liquid),2,Liter
26-23-12-52,Fungicides,1,Liter
26-23-12-52,KENOPLUS,50,Kilogram
26-23-12-52,AMIDAS,50,Kilogram
26-25-73-96,Diammonium phosphate (DAP),25,Kilogram
26-25-73-96,Calcium ammonium nitrate (CAN),25,Kilogram
26-25-73-96,Insecticides,1,Liter
26-30-11-84,Diammonium phosphate (DAP),20,Kilogram
26-36-55-14,Insecticides,1,Liter
26-36-63-78,Diammonium phosphate (DAP),50,Kilogram
26-36-63-78,Insecticides,17,Milliliter
26-36-72-45,Urea,50,Kilogram
26-36-72-45,Ammonium sulphate (SA),250,Gram
26-36-72-45,Insecticides,4,Liter
26-36-72-45,Herbicides (solid),250,Gram
26-38-06-65,Calcium ammonium nitrate (CAN),250,Kilogram
26-38-06-65,"Nitrogen, phosphorus, potassium (NPK)",200,Kilogram
26-38-06-65,Insecticides,2000,Milliliter
26-38-06-65,Herbicides (liquid),2000,Milliliter
26-38-06-65,MACROP,200,Kilogram
26-40-29-49,Urea,100,Kilogram
26-40-29-49,Calcium ammonium nitrate (CAN),125,Kilogram
26-41-87-75,Insecticides,1,Liter
26-42-33-37,Insecticides,100,Milliliter
26-42-36-41,Insecticides,5,Liter
26-42-36-41,Herbicides (liquid),10,Liter
26-42-36-41,Fungicides,4,Kilogram
26-46-96-77,Urea,150,Kilogram
26-46-96-77,Diammonium phosphate (DAP),100,Kilogram
26-46-96-77,Calcium ammonium nitrate (CAN),150,Kilogram
26-46-96-77,Ammonium sulphate (SA),100,Kilogram
26-46-96-77,Insecticides,1,Liter
26-47-78-32,Urea,75,Kilogram
26-47-78-32,Insecticides,350,Milliliter
26-48-78-45,Urea,50,Kilogram
26-54-58-69,Diammonium phosphate (DAP),18,Kilogram
26-54-58-69,Insecticides,1,Liter
26-55-99-11,Urea,2,Kilogram
26-57-29-07,Urea,100,Kilogram
26-57-92-87,Urea,50,Kilogram
26-57-92-87,Insecticides,30,Milliliter
26-57-92-87,Herbicides (liquid),4,Liter
26-62-51-89,Insecticides,500,Milliliter
26-62-51-89,Herbicides (liquid),1,Liter
26-62-51-89,Other inorganic fertilizer,,Liter
26-63-04-20,"Nitrogen, phosphorus, potassium (NPK)",50,Kilogram
26-65-60-57,Diammonium phosphate (DAP),5,Kilogram
26-65-60-57,Insecticides,0,Liter
26-69-12-85,Urea,100,Kilogram
26-69-12-85,Insecticides,100,Milliliter
26-69-12-85,Herbicides (liquid),4,Liter
26-70-10-48,Calcium ammonium nitrate (CAN),100,Kilogram
26-70-10-48,"Nitrogen, phosphorus, potassium (NPK)",100,Kilogram
26-70-10-48,Insecticides,100,Gram
26-70-10-48,Fungicides,50,Gram
26-74-04-41,Urea,250,Kilogram
26-74-04-41,Diammonium phosphate (DAP),250,Kilogram
26-74-04-41,Calcium ammonium nitrate (CAN),250,Kilogram
26-74-04-41,Insecticides,2,Liter
26-74-04-41,Herbicides (solid),150,Kilogram
26-80-42-56,Urea,5,Kilogram
26-80-42-56,"Nitrogen, phosphorus, potassium (NPK)",10,Kilogram
26-80-42-56,Insecticides,500,Milliliter
26-80-55-06,"Nitrogen, phosphorus, potassium (NPK)",18750,Kilogram
26-80-55-06,Herbicides (liquid),239,Liter
26-80-57-67,Diammonium phosphate (DAP),50,Kilogram
26-80-57-67,Calcium ammonium nitrate (CAN),50,Kilogram
26-80-57-67,Insecticides,100,Milliliter
26-84-18-20,Fungicides,3,Kilogram
26-84-41-94,Urea,50,Kilogram
26-84-41-94,Calcium ammonium nitrate (CAN),100,Kilogram
26-84-41-94,"Nitrogen, phosphorus, potassium (NPK)",500,Kilogram
26-86-17-45,Urea,50,Kilogram
26-86-17-45,Diammonium phosphate (DAP),50,Kilogram
26-86-17-45,Insecticides,2,Liter
26-88-79-26,Diammonium phosphate (DAP),25,Kilogram
26-88-79-26,Insecticides,250,Milliliter
26-88-79-26,Fungicides,250,Milliliter
26-89-04-55,Urea,100,Kilogram
26-89-04-55,Diammonium phosphate (DAP),100,Kilogram
26-89-04-55,Calcium ammonium nitrate (CAN),100,Kilogram
26-89-04-55,Herbicides (solid),5,Kilogram
26-91-63-34,Herbicides (liquid),3,Liter
26-93-16-90,Urea,50,Kilogram
26-93-16-90,Diammonium phosphate (DAP),50,Kilogram
26-93-20-26,Insecticides,2,Liter
26-93-20-26,Herbicides (liquid),500,Milliliter
26-96-39-79,Urea,75,Kilogram
26-96-39-79,Ammonium sulphate (SA),75,Kilogram
26-98-15-31,Urea,50,Kilogram
26-99-11-65,Insecticides,1,Liter
27-02-15-97,Insecticides,1,Liter
27-03-67-61,Diammonium phosphate (DAP),500,Gram
27-03-67-61,Insecticides,5,Kilogram
27-05-98-22,Urea,1036,Kilogram
27-05-98-22,Diammonium phosphate (DAP),318,Kilogram
27-05-98-22,Ammonium sulphate (SA),17000,Kilogram
27-05-98-22,"Nitrogen, phosphorus, potassium (NPK)",7272,Kilogram
27-05-98-22,Insecticides,150,Liter
27-05-98-22,Herbicides (liquid),490,Liter
27-05-98-22,Fungicides,380,Kilogram
27-05-98-22,Other inorganic fertilizer,,Kilogram
27-07-38-17,Urea,3,Kilogram
27-10-07-74,Diammonium phosphate (DAP),20,Kilogram
27-10-07-74,Insecticides,1,Liter
27-10-07-74,Herbicides (liquid),1,Liter
27-14-28-94,Urea,50,Kilogram
27-14-28-94,Diammonium phosphate (DAP),50,Kilogram
27-14-28-94,Ammonium sulphate (SA),50,Kilogram
27-14-28-94,Herbicides (liquid),250,Milliliter
27-17-08-27,Urea,0,Kilogram
27-17-08-27,Diammonium phosphate (DAP),0,Kilogram
27-17-08-27,Calcium ammonium nitrate (CAN),0,Kilogram
27-17-13-16,Urea,1200,Kilogram
27-17-13-16,Ammonium sulphate (SA),950,Kilogram
27-17-13-16,"Nitrogen, phosphorus, potassium (NPK)",1200,Kilogram
27-17-13-16,NPS zinc,1400,Kilogram
27-17-13-16,Insecticides,25,Liter
27-17-13-16,Other inorganic fertilizer,,Kilogram
27-18-69-19,Insecticides,2,Liter
27-21-63-50,Herbicides (liquid),1,Liter
27-21-94-22,Urea,10,Kilogram
27-21-94-22,Insecticides,100,Milliliter
27-23-12-43,Urea,40,Kilogram
27-23-12-43,Diammonium phosphate (DAP),40,Kilogram
27-23-12-43,Herbicides (liquid),6,Liter
27-23-24-03,Herbicides (solid),3,Kilogram
27-24-47-63,Insecticides,1,Liter
27-27-63-10,Insecticides,100,Milliliter
27-29-84-90,Insecticides,2,Liter
27-31-25-60,Urea,100,Kilogram
27-31-25-60,Diammonium phosphate (DAP),100,Kilogram
27-31-25-60,Calcium ammonium nitrate (CAN),100,Kilogram
27-31-25-60,Insecticides,350,Milliliter
27-32-19-37,Diammonium phosphate (DAP),50,Kilogram
27-32-19-37,Calcium ammonium nitrate (CAN),25,Kilogram
27-32-19-37,"Nitrogen, phosphorus, potassium (NPK)",25,Kilogram
27-32-19-37,Insecticides,3,Liter
27-33-20-46,"Nitrogen, phosphorus, potassium (NPK)",150,Kilogram
27-33-20-46,Insecticides,1,Liter
27-33-89-31,Urea,470,Kilogram
27-33-89-31,"Nitrogen, phosphorus, potassium (NPK)",550,Kilogram
27-33-89-31,Insecticides,5,Liter
27-33-89-31,Herbicides (liquid),25,Liter
27-33-89-31,Fungicides,39,Kilogram
27-33-89-31,Muriate of Potash (MOP),250,Kilogram
27-34-19-41,Urea,8,Kilogram
27-34-19-41,Diammonium phosphate (DAP),8,Kilogram
27-34-19-41,Insecticides,1,Liter
27-34-19-41,Fungicides,1,Kilogram
27-35-16-12,Calcium ammonium nitrate (CAN),50,Kilogram
27-35-16-12,Insecticides,200,Milliliter
27-36-62-21,Herbicides (liquid),1,Liter
27-37-29-90,Urea,10,Kilogram
27-38-35-42,Insecticides,20,Liter
27-39-78-72,Urea,200,Kilogram
27-39-78-72,Calcium ammonium nitrate (CAN),200,Kilogram
27-39-78-72,NPS zinc,200,Kilogram
27-39-78-72,Insecticides,50,Milliliter
27-42-36-95,Insecticides,2,Liter
27-42-69-91,Urea,200,Kilogram
27-43-78-97,Insecticides,3,Liter
27-44-25-16,Insecticides,2,Liter
27-44-25-16,Herbicides (liquid),5,Liter
27-51-04-45,Urea,100,Kilogram
27-51-04-45,Diammonium phosphate (DAP),100,Kilogram
27-51-04-45,Ammonium sulphate (SA),100,Kilogram
27-52-49-52,Urea,800,Kilogram
27-54-37-06,Calcium ammonium nitrate (CAN),100,Kilogram
27-59-29-46,Urea,75,Kilogram
27-59-29-46,Calcium ammonium nitrate (CAN),75,Kilogram
27-59-29-46,Insecticides,0,Liter
27-59-29-46,Herbicides (liquid),2,Liter
27-61-74-61,Diammonium phosphate (DAP),9850,Kilogram
27-61-74-61,"Nitrogen, phosphorus, potassium (NPK)",3450,Kilogram
27-61-74-61,Insecticides,5,Liter
27-61-74-61,Fungicides,56,Liter
27-64-38-71,Herbicides (liquid),3,Liter
27-71-00-66,Diammonium phosphate (DAP),200,Kilogram
27-71-00-66,Calcium ammonium nitrate (CAN),50,Kilogram
27-71-00-66,Ammonium sulphate (SA),50,Kilogram
27-71-00-66,Insecticides,2,Liter
27-71-00-66,Fungicides,2,Kilogram
27-72-91-55,Insecticides,2,Liter
27-72-91-55,Herbicides (liquid),12,Liter
27-73-98-76,Urea,700,Kilogram
27-73-98-76,Calcium ammonium nitrate (CAN),700,Kilogram
27-73-98-76,Ammonium sulphate (SA),700,Kilogram
27-75-13-09,Insecticides,2,Liter
27-75-52-62,Urea,30,Kilogram
27-75-52-62,Insecticides,2,Liter
27-75-52-62,Herbicides (liquid),5,Liter
27-76-16-34,Urea,25,Kilogram
27-76-16-34,"Nitrogen, phosphorus, potassium (NPK)",25,Kilogram
27-78-35-92,Insecticides,160,Liter
27-78-35-92,Herbicides (liquid),75,Liter
27-78-35-92,Fungicides,65,Liter
27-78-35-92,Other inorganic fertilizer,80,Kilogram
27-78-64-39,Insecticides,13,Liter
27-80-24-96,Urea,50,Kilogram
27-80-24-96,Diammonium phosphate (DAP),50,Kilogram
27-80-24-96,Insecticides,2,Liter
27-81-46-83,Insecticides,250,Milliliter
27-84-27-09,Urea,10,Kilogram
27-84-27-09,Diammonium phosphate (DAP),10,Kilogram
27-87-40-78,Insecticides,1,Milliliter
27-87-40-78,Herbicides (liquid),2,Liter
27-91-91-85,Urea,25,Kilogram
27-91-91-85,Diammonium phosphate (DAP),25,Kilogram
27-91-91-85,Insecticides,0,Liter
27-92-34-90,Insecticides,4,Liter
27-92-34-90,Herbicides (liquid),15,Liter
27-93-44-02,Insecticides,3,Liter
27-93-44-02,Herbicides (liquid),12,Liter
27-93-44-02,Fungicides,50,Kilogram
27-95-89-65,Insecticides,1,Liter
27-98-26-63,Insecticides,10,Milliliter
28-00-17-60,Insecticides,2,Liter
28-00-17-60,Herbicides (solid),12,Kilogram
28-01-09-03,Urea,150,Kilogram
28-01-09-03,Diammonium phosphate (DAP),50,Kilogram
28-01-09-03,Calcium ammonium nitrate (CAN),100,Kilogram
28-01-09-03,Insecticides,4,Liter
28-01-09-03,Fungicides,4,Kilogram
28-01-18-44,Urea,15,Kilogram
28-01-18-44,Insecticides,2,Liter
28-01-87-66,Insecticides,150,Liter
28-02-07-62,Urea,29700,Kilogram
28-02-07-62,Diammonium phosphate (DAP),29700,Kilogram
28-02-07-62,Calcium ammonium nitrate (CAN),29700,Kilogram
28-02-07-62,Herbicides (liquid),297,Liter
28-04-66-23,Insecticides,2,Liter
28-10-65-86,Urea,6,Kilogram
28-11-84-81,Insecticides,4,Liter
28-14-48-34,Urea,50,Kilogram
28-14-48-34,Diammonium phosphate (DAP),50,Kilogram
28-14-48-34,Calcium ammonium nitrate (CAN),25,Kilogram
28-14-48-34,Ammonium sulphate (SA),25,Kilogram
28-14-48-34,Insecticides,1,Liter
28-16-13-45,Insecticides,1,Liter
28-16-13-45,Fungicides,100,Kilogram
28-17-70-32,Urea,100,Kilogram
28-17-70-32,Diammonium phosphate (DAP),70,Kilogram
28-17-70-32,Calcium ammonium nitrate (CAN),100,Kilogram
28-17-70-32,Insecticides,1,Liter
28-19-10-53,Diammonium phosphate (DAP),4,Kilogram
28-20-33-85,Diammonium phosphate (DAP),50,Kilogram
28-20-33-85,Calcium ammonium nitrate (CAN),50,Kilogram
28-20-33-85,Ammonium sulphate (SA),50,Kilogram
28-20-33-85,Insecticides,1,Liter
28-20-42-23,Urea,200,Kilogram
28-20-42-23,Diammonium phosphate (DAP),150,Kilogram
28-20-42-23,Calcium ammonium nitrate (CAN),100,Kilogram
28-20-42-23,Insecticides,10,Liter
28-20-42-23,Fungicides,7,Liter
28-20-80-41,Diammonium phosphate (DAP),525,Kilogram
28-20-80-41,Calcium ammonium nitrate (CAN),1325,Kilogram
28-20-80-41,"Nitrogen, phosphorus, potassium (NPK)",92,Kilogram
28-20-80-41,Insecticides,312,Liter
28-20-80-41,Fungicides,21,Liter
28-22-15-29,Urea,150,Kilogram
28-22-15-29,Diammonium phosphate (DAP),150,Kilogram
28-22-15-29,Calcium ammonium nitrate (CAN),150,Kilogram
28-22-15-29,Insecticides,1,Liter
28-22-15-29,Herbicides (liquid),2,Liter
28-22-15-29,Fungicides,2,Kilogram
28-23-05-33,Urea,100,Kilogram
28-23-05-33,Diammonium phosphate (DAP),100,Kilogram
28-23-05-33,Ammonium sulphate (SA),50,Kilogram
28-23-05-33,Insecticides,2,Liter
28-23-05-33,Herbicides (liquid),2,Liter
28-23-59-37,Urea,50,Kilogram
28-23-59-37,Calcium ammonium nitrate (CAN),50,Kilogram
28-23-59-37,Insecticides,5,Liter
28-23-87-19,Diammonium phosphate (DAP),50,Kilogram
28-23-87-19,Calcium ammonium nitrate (CAN),25,Kilogram
28-23-87-19,"Nitrogen, phosphorus, potassium (NPK)",50,Kilogram
28-23-87-19,Insecticides,25,Milliliter
28-30-01-81,Insecticides,0,Liter
28-31-28-45,Urea,50,Kilogram
28-31-28-45,Diammonium phosphate (DAP),50,Kilogram
28-31-28-45,Calcium ammonium nitrate (CAN),50,Kilogram
28-31-28-45,Insecticides,1,Liter
28-31-66-92,Urea,100,Kilogram
28-31-66-92,Ammonium sulphate (SA),250,Kilogram
28-31-66-92,Insecticides,3,Liter
28-34-12-12,NPS zinc,18800,Kilogram
28-34-12-12,Insecticides,290,Liter
28-34-12-12,Herbicides (liquid),270,Liter
28-52-35-64,Herbicides (liquid),100,Milliliter
28-56-77-63,Insecticides,1,Liter
28-57-53-08,Diammonium phosphate (DAP),125,Kilogram
28-57-53-08,Calcium ammonium nitrate (CAN),100,Kilogram
28-57-53-08,Insecticides,2,Liter
28-60-71-89,Insecticides,1,Liter
28-63-64-83,Insecticides,1,Liter
28-63-64-83,Fungicides,50,Kilogram
28-64-56-48,Urea,3,Kilogram
28-64-56-48,Diammonium phosphate (DAP),2,Kilogram
28-64-56-48,"Nitrogen, phosphorus, potassium (NPK)",2,Kilogram
28-64-56-48,Fungicides,250,Gram
28-65-79-88,Insecticides,1,Milliliter
28-66-93-33,Calcium ammonium nitrate (CAN),7,Kilogram
28-67-16-70,Insecticides,1,Kilogram
28-68-69-27,Insecticides,0,Liter
28-70-06-88,Urea,15,Kilogram
28-70-06-88,Diammonium phosphate (DAP),50,Kilogram
28-70-06-88,Insecticides,1,Liter
28-70-06-88,Fungicides,1,Kilogram
28-73-60-38,Urea,200,Kilogram
28-73-60-38,Diammonium phosphate (DAP),200,Kilogram
28-73-60-38,Ammonium sulphate (SA),200,Kilogram
28-73-60-38,Insecticides,1,Liter
28-73-60-38,Herbicides (liquid),3,Liter
28-74-58-39,Herbicides (liquid),1,Liter
28-76-35-43,Insecticides,1,Liter
28-78-85-33,Ammonium sulphate (SA),25,Kilogram
28-78-85-33,MACROP,50,Kilogram
28-78-85-33,AMIDAS,50,Kilogram
28-84-55-16,Urea,25,Kilogram
28-84-55-16,Diammonium phosphate (DAP),25,Kilogram
28-84-55-16,Calcium ammonium nitrate (CAN),25,Kilogram
28-84-55-16,Insecticides,200,Milliliter
28-88-04-98,Urea,150,Kilogram
28-88-04-98,Diammonium phosphate (DAP),150,Kilogram
28-88-04-98,Insecticides,2,Liter
28-88-04-98,Herbicides (liquid),2,Liter
28-88-87-10,Diammonium phosphate (DAP),25,Kilogram
28-90-33-15,Herbicides (liquid),3,Liter
28-91-50-99,Urea,200,Kilogram
28-91-50-99,Ammonium sulphate (SA),100,Kilogram
28-91-50-99,Insecticides,16,Liter
28-91-50-99,Fungicides,425,Kilogram
28-91-89-79,Diammonium phosphate (DAP),50,Kilogram
28-91-89-79,Insecticides,0,Liter
28-99-47-85,Urea,50,Kilogram
28-99-47-85,Insecticides,3,Liter
29-02-53-21,Insecticides,400,Milliliter
29-04-13-08,Insecticides,400,Milliliter
29-05-81-03,Urea,1651,Kilogram
29-05-81-03,Diammonium phosphate (DAP),2100,Kilogram
29-05-81-03,Calcium ammonium nitrate (CAN),3650,Kilogram
29-05-81-03,"Nitrogen, phosphorus, potassium (NPK)",3650,Kilogram
29-05-81-03,Insecticides,26,Liter
29-05-81-03,Herbicides (liquid),38,Liter
29-06-29-84,Insecticides,1,Liter
29-07-74-06,Diammonium phosphate (DAP),38,Kilogram
29-07-74-06,Insecticides,1,Liter
29-12-43-81,Urea,50,Kilogram
29-13-48-33,Herbicides (liquid),10,Liter
29-15-43-91,Urea,2,Kilogram
29-16-95-35,Herbicides (liquid),2,Liter
29-19-25-30,Insecticides,1,Liter
29-19-25-30,Herbicides (liquid),3,Liter
29-19-60-57,Insecticides,2,Liter
29-20-18-65,Urea,150,Kilogram
29-20-18-65,Calcium ammonium nitrate (CAN),150,Kilogram
29-20-18-65,Ammonium sulphate (SA),34,Kilogram
29-20-18-65,Insecticides,1,Liter
29-20-18-65,Herbicides (liquid),1,Liter
29-20-18-65,Fungicides,2,Liter
29-20-82-35,Urea,10,Kilogram
29-20-82-35,"Nitrogen, phosphorus, potassium (NPK)",10,Kilogram
29-20-82-35,Insecticides,1,Liter
29-22-66-76,Urea,25,Kilogram
29-22-66-76,Insecticides,4,Liter
29-22-66-76,Herbicides (liquid),31,Liter
29-33-57-46,Herbicides (liquid),4,Liter
29-33-57-46,Other inorganic fertilizer,,Liter
29-39-05-93,Insecticides,6,Liter
29-39-71-75,Insecticides,2,Liter
29-40-83-23,Urea,50,Kilogram
29-40-83-23,Insecticides,1,Liter
29-41-24-04,Urea,350,Kilogram
29-41-24-04,Diammonium phosphate (DAP),100,Kilogram
29-41-24-04,"Nitrogen, phosphorus, potassium (NPK)",100,Kilogram
29-41-24-04,Insecticides,250,Milliliter
29-41-24-04,Herbicides (liquid),250,Milliliter
29-42-10-59,Urea,175,Kilogram
29-42-10-59,Calcium ammonium nitrate (CAN),175,Kilogram
29-42-10-59,"Nitrogen, phosphorus, potassium (NPK)",50,Kilogram
29-42-10-59,Insecticides,5,Liter
29-43-84-18,Urea,20,Kilogram
29-43-84-18,Diammonium phosphate (DAP),20,Kilogram
29-43-84-18,"Nitrogen, phosphorus, potassium (NPK)",20,Kilogram
29-43-84-18,Insecticides,1,Liter
29-44-84-69,Insecticides,1,Liter
29-49-65-50,Diammonium phosphate (DAP),25,Kilogram
29-49-65-50,Insecticides,1,Liter
29-51-53-74,Urea,500,Gram
29-51-53-74,Insecticides,1,Liter
29-54-91-13,Insecticides,8,Liter
29-54-91-13,Herbicides (solid),500,Gram
29-55-32-04,Insecticides,1,Liter
29-58-58-73,Insecticides,1,Liter
29-58-58-73,Herbicides (liquid),18,Liter
29-60-94-82,Ammonium sulphate (SA),30,Kilogram
29-60-94-82,Insecticides,4,Liter
29-60-94-82,Fungicides,50,Gram
29-61-46-77,Minjingu nafaka plus,50,Kilogram
29-61-46-77,Insecticides,1,Liter
29-63-19-86,Insecticides,2,Liter
29-63-19-86,Herbicides (liquid),5,Liter
29-67-43-87,Urea,30000,Kilogram
29-67-43-87,"Nitrogen, phosphorus, potassium (NPK)",30000,Kilogram
29-67-43-87,Insecticides,800,Liter
29-68-11-85,Insecticides,3,Liter
29-71-14-38,Minjingu nafaka plus,50,Kilogram
29-71-14-38,Insecticides,10,Liter
