holding_id,FIELD__id,VULIPLOT__id,crop_id,TEMP_PERM,areaPlanted,s5q03,s5q04__1,s5q04__2,s5q04__3,s5q04a,s5q04a_Unit,s5q05,s5q06__1,s5q06__2,s5q06__3,s5q06__4,s5q06__5,s5q06__6,s5q06__7,s5q06__8,s5q06__9,s5q06__99,s5q07,areaHarvested,s5q10__1,s5q10__2,s5q10__3,s5q10__4,s5q10__5,s5q10__6,s5q10__7,s5q10__8,s5q10__9,s5q10__99,s5q11,s5q12,s5q13,s5q14,s5q14a,s5q14b_unit,harvest_ton
04-93-12-15,1,1,Maize,Temporary,1,OCTOBER 2023,No,Yes,No,12,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,No,No,No,No,Yes,No,No,No,No,No,,,,,,,1
04-93-12-15,1,2,Cassava,Temporary,0,OCTOBER 2023,No,Yes,No,750,CUTTINGS,Yes,,,,,,,,,,,March 2024,0,,,,,,,,,,,,,,,,,1
04-93-67-05,1,1,Maize,Temporary,0,NOVEMBER 2023,No,Yes,No,4,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,,,,,,,,,,,,,,,,,0
04-93-91-19,1,1,Maize,Temporary,0,OCTOBER 2023,No,Yes,No,5,KILOGRAM,Yes,,,,,,,,,,,June 2024,0,No,No,No,No,No,No,No,No,Yes,No,,,,,,,0
04-93-91-19,1,1,Cassava,Temporary,1,OCTOBER 2023,No,Yes,No,720,CUTTINGS,Yes,,,,,,,,,,,June 2024,1,Yes,No,No,No,Yes,No,No,No,No,No,,,,,,,2
04-93-91-19,1,1,Cowpeas,Temporary,0,OCTOBER 2023,No,Yes,No,1,KILOGRAM,Yes,,,,,,,,,,,January 2024,0,,,,,,,,,,,,,,,,,0
04-93-91-19,1,1,Okra,Temporary,0,OCTOBER 2023,No,Yes,No,1,GRAM,Yes,,,,,,,,,,,February 2024,0,,,,,,,,,,,,,,,,,0
04-93-97-74,1,1,Maize,Temporary,0,SEPTEMBER 2023,Yes,No,No,4,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,No,Yes,No,No,No,No,No,No,No,No,,,,,,,0
04-93-97-74,1,1,Beans,Temporary,0,SEPTEMBER 2023,No,Yes,No,2,KILOGRAM,Yes,,,,,,,,,,,December 2023,0,Yes,Yes,No,No,Yes,No,No,No,No,No,,,,,,,0
04-93-97-74,1,1,Groundnut,Temporary,0,SEPTEMBER 2023,No,Yes,No,10,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,No,No,No,No,No,No,No,No,Yes,No,,,,,,,0
04-94-06-52,1,1,Maize,Temporary,2,SEPTEMBER 2023,No,No,Yes,18,KILOGRAM,Yes,,,,,,,,,,,March 2024,2,,,,,,,,,,,,,,,,,4
04-94-13-95,1,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,120,FARMER IS UNABLE TO QUANTIFY,No,,,
04-94-19-26,1,1,Pigeon pea,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,,,Yes,0,KILOGRAM,
04-94-29-25,1,1,Maize,Temporary,0,NOVEMBER 2023,No,Yes,No,8,KILOGRAM,Yes,,,,,,,,,,,May 2024,0,No,Yes,No,No,No,No,No,No,No,Yes,,,,,,,0
04-94-29-25,1,1,Beans,Temporary,0,NOVEMBER 2023,No,Yes,No,25,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,No,Yes,No,No,No,No,No,No,No,Yes,,,,,,,0
04-94-29-25,1,2,Maize,Temporary,0,NOVEMBER 2023,No,Yes,No,8,KILOGRAM,Yes,,,,,,,,,,,May 2024,0,No,Yes,No,No,No,No,No,No,No,Yes,,,,,,,0
04-94-29-25,1,2,Beans,Temporary,0,NOVEMBER 2023,No,Yes,No,20,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,No,Yes,No,No,No,No,No,No,No,Yes,,,,,,,0
04-94-29-25,1,3,Maize,Temporary,0,NOVEMBER 2023,No,Yes,No,8,KILOGRAM,Yes,,,,,,,,,,,May 2024,0,No,Yes,No,No,No,No,No,No,No,Yes,,,,,,,0
04-94-29-25,1,3,Beans,Temporary,0,NOVEMBER 2023,No,Yes,No,20,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,No,Yes,No,No,No,No,No,No,No,Yes,,,,,,,0
04-94-29-25,2,1,Maize,Temporary,0,NOVEMBER 2023,No,Yes,No,3,KILOGRAM,Yes,,,,,,,,,,,April 2024,0,No,Yes,No,No,No,No,No,No,No,No,,,,,,,0
04-94-29-25,2,1,Beans,Temporary,0,NOVEMBER 2023,No,Yes,No,5,KILOGRAM,Yes,,,,,,,,,,,January 2024,0,No,Yes,No,No,No,No,No,No,No,Yes,,,,,,,0
04-94-58-41,1,1,Cashew nut,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,150,60,No,,,
04-94-79-62,1,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,130,FARMER IS UNABLE TO QUANTIFY,Yes,8,SEEDLINGS,
04-94-84-47,1,1,Maize,Temporary,1,SEPTEMBER 2023,Yes,No,No,10,KILOGRAM,Yes,,,,,,,,,,,February 2024,1,,,,,,,,,,,,,,,,,1
04-94-84-47,1,2,Paddy,Temporary,1,DECEMBER 2023,No,Yes,No,40,KILOGRAM,Yes,,,,,,,,,,,June 2024,0,No,Yes,No,No,No,No,No,No,Yes,No,,,,,,,0
04-95-31-29,1,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,FARMER IS UNABLE TO QUANTIFY,,Yes,1,SEEDLINGS,
04-95-94-53,1,1,Maize,Temporary,0,SEPTEMBER 2023,No,Yes,No,7,KILOGRAM,Yes,,,,,,,,,,,March 2024,0,No,Yes,No,No,No,No,No,No,No,No,,,,,,,0
04-95-94-53,1,1,Beans,Temporary,0,SEPTEMBER 2023,No,Yes,No,10,KILOGRAM,Yes,,,,,,,,,,,March 2024,0,No,Yes,No,No,No,No,No,No,No,No,,,,,,,0
04-95-94-53,1,1,Coffee,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,FARMER IS UNABLE TO QUANTIFY,,No,,,
04-95-94-53,1,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,FARMER IS UNABLE TO QUANTIFY,,No,,,
04-96-05-39,1,1,Paddy,Temporary,0,NOVEMBER 2023,No,Yes,No,10,KILOGRAM,Yes,,,,,,,,,,,May 2024,0,Yes,No,No,No,No,No,No,No,No,No,,,,,,,0
04-97-58-00,1,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMPACT,17.33333,0,Yes,1,SEEDLINGS,
04-97-64-02,1,1,Cassava,Temporary,0,SEPTEMBER 2023,No,Yes,No,1620,CUTTINGS,Yes,,,,,,,,,,,April 2024,0,No,No,No,No,Yes,No,No,No,No,No,,,,,,,1
04-97-64-02,3,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,87,25,Yes,2,SEEDLINGS,
04-97-67-33,1,1,Maize,Temporary,0,SEPTEMBER 2023,No,Yes,No,4,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,,,,,,,,,,,,,,,,,0
04-97-67-33,1,1,Cassava,Temporary,0,SEPTEMBER 2023,No,Yes,No,100,CUTTINGS,No,No,No,No,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,,,,0
04-97-67-33,1,1,Beans,Temporary,0,SEPTEMBER 2023,No,Yes,No,20,KILOGRAM,Yes,,,,,,,,,,,December 2023,0,,,,,,,,,,,,,,,,,0
04-97-67-33,1,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,60,40,No,,,
04-97-82-18,1,1,Maize,Temporary,0,OCTOBER 2023,Yes,No,No,4,KILOGRAM,Yes,,,,,,,,,,,March 2024,0,No,Yes,No,No,No,No,No,Yes,No,No,,,,,,,0
04-97-82-18,1,1,Cassava,Temporary,0,OCTOBER 2023,No,Yes,No,200,CUTTINGS,No,No,No,No,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,,,,0
04-97-82-18,2,1,Paddy,Temporary,0,DECEMBER 2023,No,No,Yes,5,KILOGRAM,Yes,,,,,,,,,,,April 2024,0,,,,,,,,,,,,,,,,,1
04-97-89-47,1,1,Maize,Temporary,0,SEPTEMBER 2023,No,Yes,No,2,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,,,,,,,,,,,,,,,,,0
04-97-89-47,1,1,Beans,Temporary,0,SEPTEMBER 2023,No,Yes,No,5,KILOGRAM,Yes,,,,,,,,,,,December 2023,0,,,,,,,,,,,,,,,,,0
04-97-89-47,1,1,Coffee,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,8,8,No,,,
04-97-89-47,1,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,FARMER IS UNABLE TO QUANTIFY,,No,,,
04-97-89-47,2,1,Maize,Temporary,0,SEPTEMBER 2023,No,Yes,No,5,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,,,,,,,,,,,,,,,,,0
04-97-89-47,2,1,Beans,Temporary,0,SEPTEMBER 2023,No,Yes,No,20,KILOGRAM,Yes,,,,,,,,,,,December 2023,0,,,,,,,,,,,,,,,,,0
04-97-89-47,3,1,Beans,Temporary,0,SEPTEMBER 2023,No,Yes,No,20,KILOGRAM,Yes,,,,,,,,,,,December 2023,0,,,,,,,,,,,,,,,,,0
04-97-89-47,3,1,Coffee,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,FARMER IS UNABLE TO QUANTIFY,,No,,,
04-97-93-27,2,1,Sweet potatoes,Temporary,0,NOVEMBER 2023,No,Yes,No,10,CUTTINGS,Yes,,,,,,,,,,,February 2024,0,,,,,,,,,,,,,,,,,2
04-97-95-32,1,1,Maize,Temporary,1,OCTOBER 2023,Yes,No,No,6,KILOGRAM,Yes,,,,,,,,,,,March 2024,0,No,Yes,No,No,Yes,No,No,No,No,No,,,,,,,0
04-98-06-30,1,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMPACT,FARMER IS UNABLE TO QUANTIFY,,No,,,
04-98-16-42,1,1,Maize,Temporary,1,SEPTEMBER 2023,No,Yes,No,10,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,No,No,No,No,Yes,No,No,No,No,No,,,,,,,0
04-98-16-42,1,1,Cowpeas,Temporary,0,NOVEMBER 2023,No,Yes,No,4,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,No,No,No,No,Yes,No,No,No,No,No,,,,,,,0
04-98-16-42,2,1,Avocado,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,1,1,No,,,
04-98-16-42,2,1,Mango,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,1,1,No,,,
04-98-16-42,2,1,Orange,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,2,2,No,,,
04-98-75-15,1,1,Maize,Temporary,2,NOVEMBER 2023,Yes,No,No,40,KILOGRAM,Yes,,,,,,,,,,,April 2024,2,No,No,No,No,Yes,No,No,No,Yes,No,,,,,,,5
04-98-75-15,1,1,Beans,Temporary,2,NOVEMBER 2023,No,Yes,No,60,KILOGRAM,Yes,,,,,,,,,,,March 2024,1,No,Yes,No,No,Yes,No,No,No,Yes,No,,,,,,,0
04-98-88-73,1,1,Coffee,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,FARMER IS UNABLE TO QUANTIFY,,No,,,
04-98-88-73,1,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMPACT,FARMER IS UNABLE TO QUANTIFY,,Yes,3,SEEDLINGS,
04-99-09-65,1,1,Maize,Temporary,1,NOVEMBER 2023,No,Yes,No,33,KILOGRAM,Yes,,,,,,,,,,,March 2024,1,No,Yes,No,No,No,No,No,No,Yes,No,,,,,,,0
04-99-11-85,1,1,Maize,Temporary,0,OCTOBER 2023,No,No,Yes,1,KILOGRAM,Yes,,,,,,,,,,,December 2023,0,,,,,,,,,,,,,,,,,0
04-99-15-17,1,1,Maize,Temporary,0,NOVEMBER 2023,Yes,No,No,8,KILOGRAM,Yes,,,,,,,,,,,May 2024,0,No,No,No,No,Yes,No,No,Yes,No,No,,,,,,,0
04-99-15-17,1,2,Groundnut,Temporary,0,NOVEMBER 2023,No,Yes,No,28,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,No,No,No,No,Yes,No,No,Yes,No,No,,,,,,,0
04-99-37-68,1,1,Maize,Temporary,1,SEPTEMBER 2023,Yes,No,No,3,KILOGRAM,Yes,,,,,,,,,,,March 2024,0,No,Yes,No,No,No,No,No,No,No,No,,,,,,,1
04-99-37-68,2,1,Maize,Temporary,1,JANUARY 2024,Yes,No,No,8,KILOGRAM,Yes,,,,,,,,,,,April 2024,0,No,Yes,No,No,No,No,No,No,No,No,,,,,,,0
04-99-43-30,1,1,Irish potatoes,Temporary,1,OCTOBER 2023,No,Yes,No,720,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,No,Yes,No,No,Yes,No,No,No,No,No,,,,,,,8
05-00-30-39,1,1,Maize,Temporary,0,SEPTEMBER 2023,No,Yes,No,1,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,,,,,,,,,,,,,,,,,0
05-00-30-39,1,1,Beans,Temporary,0,SEPTEMBER 2023,No,Yes,No,1,KILOGRAM,Yes,,,,,,,,,,,January 2024,0,,,,,,,,,,,,,,,,,0
05-00-66-87,1,1,Paddy,Temporary,0,OCTOBER 2023,No,No,Yes,12,KILOGRAM,Yes,,,,,,,,,,,March 2024,0,No,No,No,No,No,No,No,No,Yes,No,,,,,,,0
05-00-66-87,2,1,Paddy,Temporary,0,OCTOBER 2023,No,No,Yes,12,KILOGRAM,Yes,,,,,,,,,,,April 2024,0,No,No,No,No,No,No,No,No,Yes,No,,,,,,,0
05-00-91-56,2,1,Tobacco,Temporary,1,NOVEMBER 2023,Yes,No,No,9,GRAM,Yes,,,,,,,,,,,February 2024,1,,,,,,,,,,,,,,,,,1
05-00-91-56,3,1,Maize,Temporary,1,OCTOBER 2023,Yes,No,No,10,KILOGRAM,Yes,,,,,,,,,,,May 2024,1,,,,,,,,,,,,,,,,,1
05-00-91-56,4,1,Groundnut,Temporary,0,NOVEMBER 2023,No,Yes,No,10,KILOGRAM,Yes,,,,,,,,,,,March 2024,0,No,Yes,No,No,No,No,No,No,No,No,,,,,,,0
05-00-91-56,5,1,Paddy,Temporary,2,JANUARY 2024,No,Yes,No,40,KILOGRAM,Yes,,,,,,,,,,,June 2024,2,,,,,,,,,,,,,,,,,4
05-01-19-71,1,1,Maize,Temporary,0,SEPTEMBER 2023,No,No,Yes,3,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,No,No,No,No,No,No,No,No,Yes,No,,,,,,,0
05-01-19-71,1,1,Cassava,Temporary,0,SEPTEMBER 2023,No,Yes,No,2800,CUTTINGS,No,No,No,No,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,,,,0
05-01-19-71,1,1,Beans,Temporary,0,OCTOBER 2023,No,Yes,No,3,KILOGRAM,Yes,,,,,,,,,,,January 2024,0,No,No,No,No,Yes,No,No,No,No,No,,,,,,,0
05-01-19-71,1,1,Groundnut,Temporary,0,SEPTEMBER 2023,No,Yes,No,5,KILOGRAM,Yes,,,,,,,,,,,March 2024,0,No,Yes,No,No,Yes,No,No,No,No,No,,,,,,,0
05-01-35-05,1,1,Coffee,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,FARMER IS UNABLE TO QUANTIFY,,No,,,
05-01-35-05,1,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,FARMER IS UNABLE TO QUANTIFY,,Yes,9,SEEDLINGS,
05-02-03-75,1,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,FARMER IS UNABLE TO QUANTIFY,,Yes,1,SEEDLINGS,
05-02-10-82,1,1,Maize,Temporary,0,OCTOBER 2023,No,Yes,No,2,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,Yes,No,No,No,No,No,No,No,No,No,,,,,,,0
05-02-11-12,1,1,Maize,Temporary,0,OCTOBER 2023,No,Yes,No,6,KILOGRAM,Yes,,,,,,,,,,,April 2024,0,No,No,No,No,Yes,No,No,No,No,No,,,,,,,1
05-02-11-12,1,1,Cassava,Temporary,1,OCTOBER 2023,No,Yes,No,4000,CUTTINGS,No,No,No,No,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,,,,0
05-02-11-12,1,1,Beans,Temporary,0,OCTOBER 2023,No,Yes,No,5,KILOGRAM,Yes,,,,,,,,,,,March 2024,0,,,,,,,,,,,,,,,,,0
05-02-17-53,1,1,Maize,Temporary,0,SEPTEMBER 2023,No,No,Yes,2,KILOGRAM,Yes,,,,,,,,,,,December 2023,0,No,Yes,No,No,No,No,No,No,No,No,,,,,,,0
05-02-17-53,1,1,Sorghum,Temporary,0,SEPTEMBER 2023,No,No,Yes,1,KILOGRAM,Yes,,,,,,,,,,,January 2024,0,,,,,,,,,,,,,,,,,0
05-02-17-53,1,1,Beans,Temporary,0,SEPTEMBER 2023,No,No,Yes,2,KILOGRAM,Yes,,,,,,,,,,,November 2023,0,No,Yes,No,No,No,No,No,No,No,No,,,,,,,0
05-02-17-53,2,1,Paddy,Temporary,0,DECEMBER 2023,No,No,Yes,4,KILOGRAM,Yes,,,,,,,,,,,June 2024,0,,,,,,,,,,,,,,,,,1
05-02-87-50,1,1,Maize,Temporary,0,NOVEMBER 2023,No,Yes,No,10,KILOGRAM,Yes,,,,,,,,,,,June 2024,0,No,Yes,No,No,Yes,No,No,No,No,No,,,,,,,0
05-02-87-50,1,2,Beans,Temporary,0,NOVEMBER 2023,No,Yes,No,25,KILOGRAM,Yes,,,,,,,,,,,May 2024,0,No,Yes,No,No,Yes,No,No,No,No,No,,,,,,,0
05-03-85-52,1,1,Maize,Temporary,1,NOVEMBER 2023,No,Yes,No,10,KILOGRAM,Yes,,,,,,,,,,,March 2024,1,,,,,,,,,,,,,,,,,1
05-03-85-52,2,1,Maize,Temporary,1,NOVEMBER 2023,No,Yes,No,10,KILOGRAM,Yes,,,,,,,,,,,March 2024,1,,,,,,,,,,,,,,,,,1
05-03-85-52,3,1,Maize,Temporary,0,DECEMBER 2023,No,Yes,No,10,KILOGRAM,Yes,,,,,,,,,,,April 2024,0,No,No,No,No,No,No,No,Yes,No,No,,,,,,,0
05-03-85-52,3,1,Pigeon pea,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMPACT,,,Yes,1,KILOGRAM,
05-03-86-73,1,1,Maize,Temporary,0,SEPTEMBER 2023,No,Yes,No,2,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,No,No,No,No,Yes,No,No,No,No,No,,,,,,,0
05-03-86-73,2,1,Maize,Temporary,0,OCTOBER 2023,No,Yes,No,12,KILOGRAM,Yes,,,,,,,,,,,July 2024,0,No,No,No,No,Yes,No,No,No,No,Yes,,,,,,,0
05-03-86-73,2,1,Beans,Temporary,0,OCTOBER 2023,No,Yes,No,5,KILOGRAM,Yes,,,,,,,,,,,January 2024,0,No,No,No,No,Yes,No,No,No,No,No,,,,,,,0
05-04-11-46,1,1,Cassava,Temporary,0,SEPTEMBER 2023,No,No,Yes,1500,CUTTINGS,Yes,,,,,,,,,,,April 2024,0,,,,,,,,,,,,,,,,,0
05-04-15-30,1,1,Cocoyams,Temporary,0,DECEMBER 2023,No,Yes,No,37,SEEDLINGS,Yes,,,,,,,,,,,September 2024,0,,,,,,,,,,,,,,,,,0
05-04-15-30,1,1,Coffee,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,FARMER IS UNABLE TO QUANTIFY,,No,,,
05-04-15-30,1,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,FARMER IS UNABLE TO QUANTIFY,,No,,,
05-04-15-30,1,1,Avocado,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,2.25,2,No,,,
05-04-33-15,1,1,Paddy,Temporary,1,DECEMBER 2023,No,Yes,No,20,KILOGRAM,Yes,,,,,,,,,,,June 2024,1,,,,,,,,,,,,,,,,,3
05-04-58-70,1,1,Maize,Temporary,0,SEPTEMBER 2023,No,Yes,No,0,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,No,Yes,No,No,Yes,No,Yes,No,No,No,,,,,,,0
05-04-58-70,1,1,Beans,Temporary,0,SEPTEMBER 2023,No,Yes,No,1,KILOGRAM,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,0
05-04-58-70,1,2,Avocado,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,4,4,No,,,
05-04-58-70,1,2,Mango,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,.3,1,No,,,
05-04-58-70,1,2,Orange,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,2,1,Yes,0,SEEDLINGS,
05-04-58-70,2,1,Maize,Temporary,0,SEPTEMBER 2023,No,Yes,No,4,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,No,No,No,No,Yes,No,No,No,No,No,,,,,,,0
05-04-89-20,1,1,Maize,Temporary,0,OCTOBER 2023,No,Yes,No,18,KILOGRAM,Yes,,,,,,,,,,,June 2024,0,No,Yes,No,No,No,No,No,No,No,No,,,,,,,1
05-04-89-20,1,1,Beans,Temporary,0,FEBRUARY 2024,No,Yes,No,20,KILOGRAM,Yes,,,,,,,,,,,June 2024,0,No,Yes,No,No,No,No,No,No,No,No,,,,,,,0
05-05-20-28,1,1,Maize,Temporary,0,NOVEMBER 2023,Yes,No,No,10,KILOGRAM,Yes,,,,,,,,,,,June 2024,0,No,No,No,No,Yes,No,No,No,No,No,,,,,,,1
05-05-20-28,1,2,Groundnut,Temporary,0,NOVEMBER 2023,No,Yes,No,20,KILOGRAM,Yes,,,,,,,,,,,May 2024,0,No,No,No,No,Yes,No,No,No,Yes,No,,,,,,,0
05-05-31-65,1,1,Maize,Temporary,0,SEPTEMBER 2023,No,Yes,No,2,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,Yes,No,No,No,No,No,No,No,No,No,,,,,,,0
05-05-31-65,1,1,Beans,Temporary,0,SEPTEMBER 2023,No,Yes,No,6,KILOGRAM,Yes,,,,,,,,,,,December 2023,0,Yes,No,No,No,No,No,No,No,No,No,,,,,,,0
05-05-31-65,1,1,Coffee,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,FARMER IS UNABLE TO QUANTIFY,,No,,,
05-05-31-65,1,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,FARMER IS UNABLE TO QUANTIFY,,No,,,
05-05-72-35,1,1,Maize,Temporary,1,SEPTEMBER 2023,No,Yes,No,18,KILOGRAM,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,0
05-05-84-57,1,1,Sweet potatoes,Temporary,1,NOVEMBER 2023,No,Yes,No,6000,CUTTINGS,Yes,,,,,,,,,,,April 2024,0,No,Yes,No,No,Yes,No,No,Yes,No,No,,,,,,,1
05-05-98-81,1,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,FARMER IS UNABLE TO QUANTIFY,,No,,,
05-06-60-61,1,1,Maize,Temporary,1,NOVEMBER 2023,No,Yes,No,6,KILOGRAM,Yes,,,,,,,,,,,May 2024,0,No,No,No,No,Yes,No,No,Yes,No,No,,,,,,,1
05-06-60-61,1,1,Sunflower,Temporary,1,NOVEMBER 2023,No,Yes,No,3,KILOGRAM,Yes,,,,,,,,,,,March 2024,0,No,No,No,No,Yes,No,No,No,No,No,,,,,,,0
05-06-60-61,2,1,Paddy,Temporary,1,NOVEMBER 2023,No,Yes,No,20,KILOGRAM,Yes,,,,,,,,,,,June 2024,0,No,Yes,No,No,No,No,No,No,No,No,,,,,,,1
05-06-77-84,1,1,Maize,Temporary,0,OCTOBER 2023,Yes,No,No,4,KILOGRAM,Yes,,,,,,,,,,,March 2024,0,No,Yes,No,No,Yes,No,No,No,No,No,,,,,,,0
05-06-78-88,1,1,Maize,Temporary,0,OCTOBER 2023,No,Yes,No,2,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,,,,,,,,,,,,,,,,,0
05-06-78-88,1,1,Beans,Temporary,0,SEPTEMBER 2023,No,Yes,No,3,KILOGRAM,Yes,,,,,,,,,,,December 2023,0,No,Yes,No,No,Yes,No,No,No,No,No,,,,,,,0
05-06-78-88,1,1,Coffee,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMPACT,FARMER IS UNABLE TO QUANTIFY,,No,,,
05-06-78-88,1,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,FARMER IS UNABLE TO QUANTIFY,,No,,,
05-06-78-88,2,1,Maize,Temporary,0,SEPTEMBER 2023,Yes,Yes,No,7,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,No,No,No,No,Yes,No,No,No,No,No,,,,,,,0
05-06-87-25,1,1,Maize,Temporary,0,SEPTEMBER 2023,No,No,Yes,4,KILOGRAM,Yes,,,,,,,,,,,December 2023,0,Yes,No,Yes,No,No,No,No,No,No,No,,,,,,,0
05-06-87-25,1,1,Beans,Temporary,0,SEPTEMBER 2023,No,No,Yes,25,KILOGRAM,Yes,,,,,,,,,,,December 2023,0,Yes,No,Yes,No,No,No,No,No,No,No,,,,,,,0
05-06-87-25,1,1,Coffee,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,FARMER IS UNABLE TO QUANTIFY,,Yes,30,SEEDLINGS,
05-06-87-25,1,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,FARMER IS UNABLE TO QUANTIFY,,Yes,5,SEEDLINGS,
05-07-08-13,1,1,Maize,Temporary,4,OCTOBER 2023,Yes,No,No,60,KILOGRAM,Yes,,,,,,,,,,,February 2024,3,No,Yes,No,No,No,No,No,No,No,No,,,,,,,4
05-07-08-13,2,1,Paddy,Temporary,2,FEBRUARY 2024,No,Yes,No,200,KILOGRAM,Yes,,,,,,,,,,,June 2024,1,No,Yes,No,No,No,No,No,No,No,No,,,,,,,5
05-07-19-22,1,1,Maize,Temporary,1,NOVEMBER 2023,Yes,No,No,4,KILOGRAM,Yes,,,,,,,,,,,March 2024,1,,,,,,,,,,,,,,,,,0
05-07-19-22,1,1,Cassava,Temporary,1,NOVEMBER 2023,No,No,Yes,2000,CUTTINGS,No,No,No,No,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,,,,0
05-07-19-22,1,1,Cowpeas,Temporary,1,NOVEMBER 2023,No,Yes,No,1,KILOGRAM,Yes,,,,,,,,,,,March 2024,1,,,,,,,,,,,,,,,,,0
05-07-19-22,1,1,Groundnut,Temporary,1,NOVEMBER 2023,No,Yes,No,21,KILOGRAM,Yes,,,,,,,,,,,March 2024,1,,,,,,,,,,,,,,,,,0
05-07-19-22,1,2,Sweet potatoes,Temporary,0,DECEMBER 2023,No,No,Yes,50,CUTTINGS,Yes,,,,,,,,,,,March 2024,0,,,,,,,,,,,,,,,,,0
